date,open,high,low,close,volume
2021-11-11,50.0,50.0,50.0,50.0,882800
2021-11-12,50.0,50.0,50.0,50.0,250400
2021-11-15,50.0,50.0,50.0,50.0,104400
2021-11-16,50.0,50.0,50.0,50.0,228400
2021-11-17,50.0,50.0,50.0,50.0,663300
2021-11-18,50.0,50.0,50.0,50.0,869200
2021-11-19,50.0,50.0,50.0,50.0,155300
2021-11-22,50.0,50.0,50.0,50.0,79800
2021-11-23,50.0,50.0,50.0,50.0,140400
2021-11-24,50.0,50.0,50.0,50.0,1499000
2021-11-25,50.0,50.0,50.0,50.0,156800
2021-11-26,50.0,50.0,50.0,50.0,72800
2021-11-29,50.0,50.0,50.0,50.0,222700
2021-11-30,50.0,50.0,50.0,50.0,80100
2021-12-01,50.0,50.0,50.0,50.0,35800
2021-12-02,50.0,50.0,50.0,50.0,245700
2021-12-03,50.0,50.0,50.0,50.0,304500
2021-12-06,50.0,50.0,50.0,50.0,61700
2021-12-07,50.0,50.0,50.0,50.0,8100
2021-12-08,50.0,50.0,50.0,50.0,13900
2021-12-09,50.0,50.0,50.0,50.0,24200
2021-12-10,50.0,50.0,50.0,50.0,22000
2021-12-13,50.0,50.0,50.0,50.0,92800
2021-12-14,50.0,50.0,50.0,50.0,2291700
2021-12-15,50.0,50.0,50.0,50.0,1354400
2021-12-16,50.0,50.0,50.0,50.0,578500
2021-12-17,50.0,50.0,50.0,50.0,173700
2021-12-20,50.0,50.0,50.0,50.0,225400
2021-12-21,50.0,50.0,50.0,50.0,51000
2021-12-22,50.0,50.0,50.0,50.0,97500
2021-12-23,50.0,50.0,50.0,50.0,347000
2021-12-24,50.0,50.0,50.0,50.0,182700
2021-12-27,50.0,50.0,50.0,50.0,9100
2021-12-28,50.0,50.0,50.0,50.0,454400
2021-12-29,50.0,50.0,50.0,50.0,19900
2021-12-30,50.0,50.0,50.0,50.0,191900
2022-01-03,50.0,50.0,50.0,50.0,25500
2022-01-04,50.0,50.0,50.0,50.0,7200
2022-01-05,50.0,50.0,50.0,50.0,41800
2022-01-06,50.0,50.0,50.0,50.0,19000
2022-01-07,50.0,50.0,50.0,50.0,219800
2022-01-10,50.0,50.0,50.0,50.0,157800
2022-01-11,50.0,50.0,50.0,50.0,6200
2022-01-12,50.0,50.0,50.0,50.0,7300
2022-01-13,50.0,50.0,50.0,50.0,37200
2022-01-14,50.0,50.0,50.0,50.0,6400
2022-01-17,50.0,50.0,50.0,50.0,16000
2022-01-18,50.0,50.0,50.0,50.0,119900
2022-01-19,50.0,50.0,50.0,50.0,87500
2022-01-20,50.0,50.0,50.0,50.0,114800
2022-01-21,50.0,50.0,50.0,50.0,476700
2022-01-24,50.0,50.0,50.0,50.0,26500
2022-01-25,50.0,50.0,50.0,50.0,75300
2022-01-26,50.0,50.0,50.0,50.0,13000
2022-01-27,50.0,50.0,50.0,50.0,21800
